cid,fid,pid,x1,y1,w,h
2,3083,2,166,10,27,"69
"
2,3084,2,166,8,27,"72
"
2,3085,2,164,9,30,"68
"
2,3086,2,167,10,28,"66
"
2,3087,2,166,10,31,"70
"
2,3088,2,168,10,30,"70
"
2,3089,2,167,11,32,"69
"
2,3090,2,167,13,31,"70
"
2,3091,2,167,13,34,"71
"
2,3092,2,169,14,32,"71
"
2,3093,2,169,14,32,"73
"
2,3094,2,168,17,34,"70
"
2,3095,2,167,18,35,"68
"
2,3096,2,168,17,34,"71
"
2,3097,2,168,17,33,"72
"
2,3098,2,169,19,34,"69
"
2,3099,2,170,19,31,"68
"
2,3100,2,170,19,33,"66
"
2,3101,2,170,19,35,"67
"
2,3102,2,170,19,33,"70
"
2,3103,2,169,21,33,"69
"
2,3104,2,173,18,28,"72
"
2,3105,2,172,21,30,"72
"
2,3106,2,176,22,27,"70
"
2,3107,2,173,24,30,"66
"
2,3108,2,176,22,28,"72
"
2,3109,2,177,22,29,"73
"
2,3110,2,176,24,28,"71
"
2,3111,2,178,24,25,"72
"
2,3112,2,179,25,26,"70
"
2,3113,2,180,24,27,"73
"
2,3114,2,181,24,27,"72
"
2,3115,2,181,25,25,"68
"
2,3116,2,180,24,32,"73
"
2,3117,2,182,25,29,"70
"
2,3118,2,184,28,27,"71
"
2,3119,2,182,26,31,"73
"
2,3120,2,182,30,32,"71
"
2,3121,2,183,28,31,"71
"
2,3122,2,184,30,31,"72
"
2,3123,2,186,29,29,"75
"
2,3124,2,183,30,37,"73
"
2,3125,2,183,32,36,"71
"
2,3126,2,182,30,34,"72
"
2,3127,2,185,33,34,"68
"
2,3128,2,185,33,33,"70
"
2,3129,2,186,35,34,"71
"
2,3130,2,187,34,33,"70
"
2,3131,2,187,33,32,"69
"
2,3132,2,188,35,32,"67
"
2,3133,2,188,33,32,"71
"
2,3134,2,188,36,34,"67
"
2,3135,2,189,37,35,"67
"
2,3136,2,190,38,31,"66
"
2,3137,2,191,36,35,"69
"
2,3138,2,191,38,36,"69
"
2,3139,2,191,39,36,"66
"
2,3140,2,193,37,33,"71
"
2,3141,2,192,39,36,"68
"
2,3142,2,194,40,35,"67
"
2,3143,2,192,39,34,"66
"
2,3144,2,193,38,34,"70
"
2,3145,2,195,39,33,"69
"
2,3146,2,194,42,32,"66
"
2,3147,2,195,41,32,"68
"
2,3148,2,193,39,36,"69
"
2,3149,2,195,42,37,"63
"
2,3150,2,196,39,32,"69
"
2,3151,2,194,39,35,"69
"
2,3152,2,195,41,32,"66
"
2,3153,2,196,42,32,"65
"
2,3154,2,193,41,34,"67
"
2,3155,2,195,42,33,"66
"
2,3156,2,195,43,34,"64
"
2,3157,2,195,43,32,"60
"
2,3158,2,196,43,33,"63
"
2,3159,2,194,41,32,"65
"
2,3160,2,196,40,31,"69
"
2,3161,2,197,41,28,"66
"
2,3162,2,193,41,34,"68
"
2,3163,2,196,42,30,"67
"
2,3164,2,194,41,33,"66
"
2,3165,2,195,41,30,"69
"
2,3166,2,197,41,32,"69
"
2,3167,2,194,41,32,"68
"
2,3168,2,194,40,31,"73
"
2,3169,2,193,42,33,"69
"
2,3170,2,193,43,31,"69
"
2,3171,2,192,44,33,"72
"
2,3172,2,194,45,29,"69
"
2,3173,2,193,43,34,"71
"
2,3174,2,193,45,30,"69
"
2,3175,2,191,43,33,"67
"
2,3176,2,190,46,33,"69
"
2,3177,2,190,45,33,"70
"
2,3178,2,188,44,33,"68
"
2,3179,2,189,43,33,"71
"
2,3180,2,190,44,28,"71
"
2,3181,2,189,47,31,"69
"
2,3182,2,191,45,30,"72
"
2,3183,2,190,47,32,"71
"
2,3184,2,191,44,28,"78
"
2,3185,2,190,47,29,"75
"
2,3186,2,189,48,30,"73
"
2,3187,2,192,48,25,"77
"
2,3188,2,190,49,26,"76
"
2,3189,2,190,51,29,"77
"
2,3190,2,191,51,26,"74
"
2,3191,2,190,51,29,"73
"
2,3192,2,192,52,27,"71
"
2,3193,2,193,52,25,"73
"
2,3194,2,190,53,28,"72
"
2,3195,2,192,54,29,"73
"
2,3196,2,191,53,28,"72
"
2,3197,2,190,55,28,"72
"
2,3198,2,191,56,30,"68
"
2,3199,2,191,55,29,"74
"
2,3200,2,190,57,29,"69
"
2,3201,2,192,57,29,"76
"
2,3202,2,190,58,29,"74
"
2,3203,2,189,58,32,"75
"
2,3204,2,190,59,30,"76
"
2,3205,2,188,61,33,"76
"
2,3206,2,190,58,32,"76
"
2,3207,2,188,61,31,"77
"
2,3208,2,186,60,32,"74
"
2,3209,2,186,60,32,"74
"
2,3210,2,187,63,32,"70
"
2,3211,2,189,64,29,"74
"
2,3212,2,187,63,32,"73
"
2,3213,2,185,65,33,"73
"
2,3214,2,187,65,33,"75
"
2,3215,2,187,65,29,"79
"
2,3216,2,184,64,33,"82
"
2,3217,2,186,66,33,"79
"
2,3218,2,187,69,31,"78
"
2,3219,2,189,69,29,"75
"
2,3220,2,187,71,32,"74
"
2,3221,2,187,72,31,"71
"
2,3222,2,187,73,31,"72
"
2,3223,2,187,73,32,"75
"
2,3224,2,185,71,34,"74
"
2,3225,2,185,73,32,"71
"
2,3226,2,187,75,32,"71
"
2,3227,2,187,76,31,"73
"
2,3228,2,186,76,33,"69
"
2,3229,2,186,76,33,"75
"
2,3230,2,185,77,34,"72
"
2,3231,2,185,79,34,"73
"
2,3232,2,184,79,34,"73
"
2,3233,2,185,81,31,"73
"
2,3234,2,184,82,35,"71
"
2,3235,2,184,79,34,"76
"
2,3236,2,182,82,34,"69
"
2,3237,2,183,81,35,"74
"
2,3238,2,183,83,31,"73
"
2,3239,2,183,81,32,"72
"
2,3240,2,182,84,32,"73
"
2,3241,2,182,84,32,"75
"
2,3242,2,181,85,30,"73
"
2,3243,2,181,87,33,"74
"
2,3244,2,177,87,37,"75
"
2,3245,2,179,88,33,"76
"
2,3246,2,180,88,30,"75
"
2,3247,2,183,89,26,"74
"
2,3248,2,178,94,34,"70
"
2,3249,2,180,90,31,"75
"
2,3250,2,178,90,33,"78
"
2,3251,2,179,93,34,"68
"
2,3252,2,179,91,31,"74
"
2,3253,2,178,93,35,"70
"
2,3254,2,181,91,30,"73
"
2,3255,2,181,93,29,"72
"
2,3256,2,178,95,33,"68
"
2,3257,2,177,96,37,"72
"
2,3258,2,177,94,35,"75
"
2,3259,2,177,99,31,"67
"
2,3260,2,177,102,33,"69
"
2,3261,2,174,100,36,"68
"
2,3262,2,174,100,34,"66
"
2,3263,2,174,103,34,"72
"
2,3264,2,173,103,33,"70
"
2,3265,2,172,101,35,"74
"
2,3266,2,173,102,30,"72
"
2,3267,2,172,103,32,"69
"
2,3268,2,170,103,34,"70
"
2,3269,2,171,105,33,"71
"
2,3270,2,171,103,33,"71
"
2,3271,2,171,107,34,"68
"
2,3272,2,173,107,29,"69
"
2,3273,2,168,107,34,"76
"
2,3274,2,167,108,37,"76
"
2,3275,2,167,111,34,"72
"
2,3276,2,168,109,32,"78
"
2,3277,2,169,111,32,"72
"
2,3278,2,168,113,33,"75
"
2,3279,2,168,114,31,"74
"
2,3280,2,168,113,32,"76
"
2,3281,2,167,116,33,"70
"
2,3282,2,166,114,33,"73
"
2,3283,2,166,116,34,"71
"
2,3284,2,167,117,33,"70
"
2,3285,2,166,119,33,"71
"
2,3286,2,167,119,33,"72
"
2,3287,2,167,120,30,"74
"
2,3288,2,165,122,35,"72
"
2,3289,2,164,121,35,"75
"
2,3290,2,164,120,32,"76
"
2,3291,2,164,121,34,"76
"
2,3292,2,163,125,33,"75
"
2,3293,2,162,124,34,"74
"
2,3294,2,162,126,40,"74
"
2,3295,2,163,126,30,"72
"
2,3296,2,163,125,32,"71
"
2,3297,2,160,126,33,"74
"
2,3298,2,163,127,31,"75
"
2,3299,2,162,130,34,"75
"
2,3300,2,162,131,32,"74
"
2,3301,2,160,132,33,"77
"
2,3302,2,161,133,32,"75
"
2,3303,2,160,134,35,"73
"
2,3304,2,161,136,33,"73
"
2,3305,2,162,138,33,"72
"
2,3306,2,161,137,34,"73
"
2,3307,2,161,139,34,"68
"
2,3308,2,160,138,38,"72
"
2,3309,2,161,140,33,"70
"
2,3310,2,160,141,32,"73
"
2,3311,2,161,141,31,"75
"
2,3312,2,160,142,35,"73
"
2,3313,2,157,144,33,"71
"
2,3314,2,157,144,34,"73
"
2,3315,2,158,148,31,"70
"
2,3316,2,154,148,37,"71
"
2,3317,2,157,147,32,"71
"
2,3318,2,153,147,36,"76
"
2,3319,2,155,148,31,"72
"
2,3320,2,153,149,35,"71
"
2,3321,2,154,151,30,"72
"
2,3322,2,154,151,31,"72
"
2,3323,2,154,151,31,"77
"
2,3324,2,153,153,32,"76
"
2,3325,2,151,153,31,"77
"
2,3325,3,67,1,28,"56
"
2,3326,2,151,154,31,"77
"
2,3326,3,67,1,29,"55
"
2,3327,2,150,155,34,"77
"
2,3327,3,66,1,28,"57
"
2,3328,2,148,157,33,"76
"
2,3328,3,67,2,28,"58
"
2,3329,2,151,159,32,"71
"
2,3329,3,68,2,27,"63
"
2,3330,2,147,158,34,"75
"
2,3330,3,67,2,28,"63
"
2,3330,4,96,1,32,"59
"
2,3331,2,150,158,31,"76
"
2,3331,3,68,4,27,"62
"
2,3331,4,97,1,32,"59
"
2,3332,2,149,159,30,"75
"
2,3332,3,67,5,30,"60
"
2,3332,4,98,1,29,"59
"
2,3333,2,150,159,29,"73
"
2,3333,3,69,4,26,"62
"
2,3333,4,98,1,30,"61
"
2,3334,2,147,159,33,"75
"
2,3334,3,69,5,26,"63
"
2,3334,4,96,1,33,"63
"
2,3335,2,148,162,31,"70
"
2,3335,3,68,5,28,"69
"
2,3335,4,97,1,33,"64
"
2,3336,2,147,163,32,"71
"
2,3336,3,70,6,28,"68
"
2,3336,4,98,2,32,"62
"
2,3337,2,145,161,36,"76
"
2,3337,3,70,8,28,"67
"
2,3337,4,98,3,31,"59
"
2,3338,2,146,165,33,"72
"
2,3338,3,70,9,29,"67
"
2,3338,4,99,2,29,"62
"
2,3339,2,145,166,31,"70
"
2,3339,3,70,10,29,"67
"
2,3339,4,99,3,31,"60
"
2,3340,2,141,164,36,"73
"
2,3340,3,72,10,26,"68
"
2,3340,4,101,4,28,"59
"
2,3341,2,143,168,35,"68
"
2,3341,3,72,11,28,"68
"
2,3341,4,101,6,29,"58
"
2,3342,2,142,168,33,"70
"
2,3342,3,73,12,27,"68
"
2,3342,4,103,5,27,"61
"
2,3343,2,141,169,32,"68
"
2,3343,3,74,13,27,"68
"
2,3343,4,102,7,29,"61
"
2,3344,2,140,169,30,"67
"
2,3344,3,73,14,28,"66
"
2,3344,4,103,7,29,"63
"
2,3345,2,139,169,31,"70
"
2,3345,3,75,14,27,"67
"
2,3345,4,104,9,29,"64
"
2,3346,2,138,169,30,"67
"
2,3346,3,74,13,26,"66
"
2,3346,4,105,10,25,"62
"
2,3347,2,136,170,32,"67
"
2,3347,3,75,14,26,"67
"
2,3347,4,106,11,26,"62
"
2,3348,2,137,172,28,"65
"
2,3348,3,75,14,27,"64
"
2,3348,4,106,10,26,"63
"
2,3349,2,134,173,29,"64
"
2,3349,3,75,18,27,"61
"
2,3349,4,106,12,29,"60
"
2,3350,2,133,173,30,"64
"
2,3350,3,75,18,28,"62
"
2,3350,4,107,13,27,"60
"
2,3351,2,129,177,35,"61
"
2,3351,3,76,18,28,"61
"
2,3351,4,106,13,30,"59
"
2,3352,2,127,177,36,"62
"
2,3352,3,75,18,30,"63
"
2,3352,4,107,13,28,"61
"
2,3353,2,126,177,36,"62
"
2,3353,3,74,21,29,"60
"
2,3353,4,105,13,32,"63
"
2,3354,2,127,180,32,"57
"
2,3354,3,75,22,31,"58
"
2,3354,4,108,15,28,"59
"
2,3355,2,125,177,35,"59
"
2,3355,3,75,22,30,"58
"
2,3355,4,106,16,31,"59
"
2,3356,2,126,180,30,"59
"
2,3356,3,76,23,31,"58
"
2,3356,4,107,14,31,"62
"
2,3357,2,124,181,32,"57
"
2,3357,3,75,24,29,"58
"
2,3357,4,107,17,31,"61
"
2,3358,2,123,182,33,"55
"
2,3358,3,76,25,29,"58
"
2,3358,4,106,19,30,"59
"
2,3359,2,124,180,31,"57
"
2,3359,3,75,25,29,"60
"
2,3359,4,107,20,31,"60
"
2,3360,2,120,183,34,"55
"
2,3360,3,77,24,26,"58
"
2,3360,4,107,21,29,"61
"
2,3361,2,123,182,29,"56
"
2,3361,3,76,26,28,"61
"
2,3361,4,106,22,32,"59
"
2,3362,2,122,184,31,"55
"
2,3362,3,76,25,29,"62
"
2,3362,4,108,21,30,"61
"
2,3363,3,78,27,28,"66
"
2,3363,4,109,22,32,"61
"
2,3364,3,77,28,28,"63
"
2,3364,4,110,23,29,"56
"
2,3365,3,77,29,29,"64
"
2,3365,4,109,24,30,"56
"
2,3366,3,78,29,29,"62
"
2,3366,4,109,23,30,"59
"
2,3367,3,80,31,26,"64
"
2,3367,4,110,25,30,"59
"
2,3368,3,79,32,29,"67
"
2,3368,4,112,25,30,"61
"
2,3369,3,78,33,29,"63
"
2,3369,4,111,26,29,"63
"
2,3370,3,80,33,27,"68
"
2,3370,4,112,26,28,"63
"
2,3371,3,81,34,26,"67
"
2,3371,4,112,27,30,"64
"
2,3372,3,79,35,29,"66
"
2,3372,4,112,27,29,"67
"
2,3373,3,81,36,29,"66
"
2,3373,4,114,30,30,"63
"
2,3374,3,82,35,28,"65
"
2,3374,4,115,30,27,"64
"
2,3375,3,81,36,27,"67
"
2,3375,4,115,32,26,"60
"
2,3376,3,82,37,28,"67
"
2,3376,4,116,32,26,"61
"
2,3377,3,83,38,29,"59
"
2,3377,4,115,32,30,"59
"
2,3378,3,82,40,31,"54
"
2,3378,4,116,33,29,"60
"
2,3379,3,81,41,31,"57
"
2,3379,4,116,33,28,"60
"
2,3380,3,82,40,29,"58
"
2,3380,4,116,34,28,"62
"
2,3381,3,83,41,29,"58
"
2,3381,4,116,34,30,"63
"
2,3382,3,84,42,29,"60
"
2,3382,4,115,34,31,"61
"
2,3383,3,83,43,28,"56
"
2,3383,4,114,36,31,"61
"
2,3384,3,84,44,28,"59
"
2,3384,4,114,38,34,"62
"
2,3385,3,83,44,31,"64
"
2,3385,4,116,39,31,"64
"
2,3386,3,84,43,27,"62
"
2,3386,4,114,39,31,"65
"
2,3387,3,84,44,29,"63
"
2,3387,4,117,40,30,"63
"
2,3388,3,85,47,27,"60
"
2,3388,4,115,41,33,"61
"
2,3389,3,85,47,27,"61
"
2,3389,4,115,42,34,"59
"
2,3390,3,86,48,29,"64
"
2,3390,4,117,42,27,"60
"
2,3391,3,87,48,27,"68
"
2,3391,4,117,43,29,"59
"
2,3392,3,86,48,28,"69
"
2,3392,4,118,43,26,"57
"
2,3393,3,88,51,28,"66
"
2,3393,4,117,44,33,"59
"
2,3394,3,88,52,28,"66
"
2,3394,4,118,44,28,"59
"
2,3395,3,88,54,27,"68
"
2,3395,4,117,45,30,"59
"
2,3396,3,91,53,26,"69
"
2,3396,4,119,45,29,"61
"
2,3397,3,90,54,26,"68
"
2,3397,4,120,46,27,"63
"
2,3398,3,92,55,24,"66
"
2,3398,4,120,47,27,"62
"
2,3399,3,92,55,24,"66
"
2,3399,4,120,49,27,"62
"
2,3399,6,68,1,25,"66
"
2,3400,3,93,55,25,"64
"
2,3400,4,121,49,24,"64
"
2,3400,6,69,1,23,"65
"
2,3401,3,92,55,27,"66
"
2,3401,4,121,51,25,"61
"
2,3401,6,69,1,23,"64
"
2,3402,3,90,56,31,"65
"
2,3402,4,121,52,26,"62
"
2,3402,6,70,1,23,"65
"
2,3403,3,93,56,25,"66
"
2,3403,4,121,52,27,"62
"
2,3403,6,70,2,24,"63
"
2,3404,3,93,58,26,"63
"
2,3404,4,122,53,26,"59
"
2,3404,6,70,1,24,"67
"
2,3405,3,93,59,29,"62
"
2,3405,4,123,53,25,"60
"
2,3405,6,70,3,27,"64
"
2,3406,3,93,61,29,"60
"
2,3406,4,122,54,27,"60
"
2,3406,6,70,4,25,"62
"
2,3407,3,94,60,29,"62
"
2,3407,4,122,55,28,"60
"
2,3407,6,71,4,23,"63
"
2,3408,3,93,62,29,"61
"
2,3408,4,120,55,29,"57
"
2,3408,6,72,6,24,"60
"
2,3409,3,94,63,28,"60
"
2,3409,4,122,55,28,"61
"
2,3409,6,73,7,23,"61
"
2,3410,3,93,63,29,"61
"
2,3410,4,122,58,30,"59
"
2,3410,6,72,8,24,"60
"
2,3411,3,94,64,27,"56
"
2,3411,4,122,58,31,"61
"
2,3411,6,72,10,24,"61
"
2,3412,3,94,64,27,"60
"
2,3412,4,122,59,31,"63
"
2,3412,6,73,10,25,"61
"
2,3413,3,94,65,27,"58
"
2,3413,4,122,58,30,"61
"
2,3413,6,73,11,23,"61
"
2,3414,3,95,66,29,"61
"
2,3414,4,122,61,31,"62
"
2,3414,6,73,11,25,"61
"
2,3415,3,95,66,27,"58
"
2,3415,4,122,63,31,"59
"
2,3415,6,74,13,26,"57
"
2,3416,3,94,66,27,"62
"
2,3416,4,122,63,32,"62
"
2,3416,6,75,13,23,"61
"
2,3417,3,97,68,27,"60
"
2,3417,4,125,63,27,"60
"
2,3417,6,75,14,24,"61
"
2,3418,3,96,67,28,"64
"
2,3418,4,125,65,27,"59
"
2,3418,6,74,15,25,"62
"
2,3419,3,97,68,26,"63
"
2,3419,4,124,64,29,"60
"
2,3419,6,74,15,27,"66
"
2,3420,3,98,69,25,"62
"
2,3420,4,124,64,30,"59
"
2,3420,6,75,17,25,"66
"
2,3421,3,96,69,31,"67
"
2,3421,4,125,65,28,"54
"
2,3421,6,76,17,24,"66
"
2,3422,3,99,71,27,"66
"
2,3422,4,125,65,27,"60
"
2,3422,6,77,19,24,"67
"
2,3423,3,101,72,27,"68
"
2,3423,4,127,66,25,"59
"
2,3423,6,77,20,24,"66
"
2,3424,3,101,73,26,"68
"
2,3424,4,125,66,29,"63
"
2,3424,6,78,21,23,"69
"
2,3425,3,102,74,25,"67
"
2,3425,4,127,68,26,"63
"
2,3425,6,81,22,22,"65
"
2,3426,3,102,73,25,"66
"
2,3426,4,127,69,27,"63
"
2,3426,6,80,23,22,"67
"
2,3427,3,103,73,24,"69
"
2,3427,4,128,70,25,"63
"
2,3427,6,80,24,22,"64
"
2,3428,3,104,74,24,"66
"
2,3428,4,128,70,26,"65
"
2,3428,6,80,24,23,"67
"
2,3429,3,103,74,25,"67
"
2,3429,4,129,72,25,"63
"
2,3429,6,81,24,22,"65
"
2,3430,3,104,74,25,"67
"
2,3430,4,130,73,25,"61
"
2,3430,6,81,25,23,"65
"
2,3431,3,104,76,26,"65
"
2,3431,4,131,73,23,"64
"
2,3431,6,82,26,22,"62
"
2,3432,3,103,77,28,"64
"
2,3432,4,131,74,26,"63
"
2,3432,6,83,27,22,"60
"
2,3433,3,105,79,26,"62
"
2,3433,4,132,74,25,"61
"
2,3433,6,83,28,22,"60
"
2,3434,3,104,80,27,"63
"
2,3434,4,132,75,26,"59
"
2,3434,6,82,29,23,"59
"
2,3435,3,106,80,26,"60
"
2,3435,4,133,75,27,"61
"
2,3435,6,85,32,21,"57
"
2,3436,3,106,81,26,"59
"
2,3436,4,132,75,28,"63
"
2,3436,6,83,31,22,"60
"
2,3437,3,106,79,26,"62
"
2,3437,4,133,76,27,"62
"
2,3437,6,85,34,22,"58
"
2,3438,3,106,83,27,"60
"
2,3438,4,133,77,27,"63
"
2,3438,6,85,34,22,"54
"
2,3439,3,106,84,27,"56
"
2,3439,4,133,77,28,"62
"
2,3439,6,84,35,25,"56
"
2,3440,3,107,84,25,"63
"
2,3440,4,132,79,28,"64
"
2,3440,6,85,35,23,"58
"
2,3441,3,107,83,26,"63
"
2,3441,4,133,79,29,"65
"
2,3441,6,84,36,26,"58
"
2,3442,3,108,85,26,"64
"
2,3442,4,133,81,27,"62
"
2,3442,6,84,36,25,"59
"
2,3443,3,108,85,24,"63
"
2,3443,4,133,82,29,"63
"
2,3443,6,85,37,25,"64
"
2,3444,3,108,86,26,"62
"
2,3444,4,135,84,26,"60
"
2,3444,6,87,40,22,"65
"
2,3445,3,111,87,25,"61
"
2,3445,4,136,83,25,"60
"
2,3445,6,86,40,25,"67
"
2,3446,3,111,87,25,"66
"
2,3446,4,135,85,27,"61
"
2,3446,6,87,40,24,"69
"
2,3447,3,112,89,27,"67
"
2,3447,4,136,86,25,"56
"
2,3447,6,88,42,23,"67
"
2,3448,3,110,89,27,"69
"
2,3448,4,134,85,29,"60
"
2,3448,6,89,44,22,"67
"
2,3449,3,112,91,26,"66
"
2,3449,4,136,86,26,"54
"
2,3449,6,89,45,22,"65
"
2,3450,3,113,91,24,"66
"
2,3450,4,136,87,27,"57
"
2,3450,6,90,45,23,"70
"
2,3451,3,113,92,28,"70
"
2,3451,4,137,88,26,"57
"
2,3451,6,91,46,21,"70
"
2,3452,3,114,94,26,"67
"
2,3452,4,137,88,27,"62
"
2,3452,6,90,46,24,"72
"
2,3453,3,114,93,28,"67
"
2,3453,4,138,90,26,"61
"
2,3453,6,92,47,21,"67
"
2,3454,3,115,95,26,"66
"
2,3454,4,138,90,29,"63
"
2,3454,6,92,47,22,"68
"
2,3455,3,117,94,25,"66
"
2,3455,4,140,92,26,"59
"
2,3455,6,92,48,24,"66
"
2,3456,3,116,95,26,"67
"
2,3456,4,139,93,26,"63
"
2,3456,6,93,49,23,"64
"
2,3457,3,116,96,26,"65
"
2,3457,4,142,94,23,"61
"
2,3457,6,92,50,24,"64
"
2,3458,3,115,97,28,"64
"
2,3458,4,143,93,22,"63
"
2,3458,6,93,50,22,"64
"
2,3459,3,115,96,30,"67
"
2,3459,4,144,94,23,"63
"
2,3459,6,94,52,22,"61
"
2,3460,3,115,98,29,"65
"
2,3460,4,143,95,24,"62
"
2,3460,6,93,53,24,"59
"
2,3461,3,118,99,29,"69
"
2,3461,4,143,96,26,"60
"
2,3461,6,94,55,24,"65
"
2,3462,3,116,100,28,"69
"
2,3462,4,144,97,26,"60
"
2,3462,6,94,55,23,"64
"
2,3463,3,115,102,31,"68
"
2,3463,4,146,97,25,"59
"
2,3463,6,95,57,26,"62
"
2,3464,3,117,103,27,"68
"
2,3464,4,144,96,28,"62
"
2,3464,6,95,57,24,"62
"
2,3465,3,117,104,30,"69
"
2,3465,4,147,97,26,"59
"
2,3465,6,95,57,26,"62
"
2,3466,3,118,103,28,"69
"
2,3466,4,145,98,29,"63
"
2,3466,6,96,58,24,"61
"
2,3467,3,119,104,29,"68
"
2,3467,4,147,99,25,"64
"
2,3467,6,96,58,25,"61
"
2,3468,3,120,104,29,"72
"
2,3468,4,147,101,26,"62
"
2,3468,6,96,59,25,"63
"
2,3469,3,122,104,26,"66
"
2,3469,4,148,100,26,"63
"
2,3469,6,98,59,23,"62
"
2,3470,3,122,105,25,"67
"
2,3470,4,147,102,26,"62
"
2,3470,6,98,60,24,"64
"
2,3471,3,124,106,26,"65
"
2,3471,4,148,102,27,"63
"
2,3471,6,97,61,26,"66
"
2,3472,3,123,105,26,"67
"
2,3472,4,147,104,30,"65
"
2,3472,6,99,63,25,"67
"
2,3473,3,124,107,26,"62
"
2,3473,4,149,104,27,"62
"
2,3473,6,99,64,24,"65
"
2,3474,3,125,107,24,"67
"
2,3474,4,149,106,26,"60
"
2,3474,6,100,65,25,"67
"
2,3475,3,126,108,26,"70
"
2,3475,4,150,106,24,"61
"
2,3475,6,101,67,23,"66
"
2,3476,3,126,108,25,"71
"
2,3476,4,150,106,28,"60
"
2,3476,6,102,68,24,"69
"
2,3477,3,125,110,28,"71
"
2,3477,4,151,106,23,"60
"
2,3477,6,101,67,23,"61
"
2,3478,3,127,111,26,"70
"
2,3478,4,149,107,28,"59
"
2,3478,6,102,68,24,"68
"
2,3479,3,128,111,25,"70
"
2,3479,4,151,108,25,"58
"
2,3479,6,103,68,22,"64
"
2,3480,3,130,112,24,"70
"
2,3480,4,153,109,26,"59
"
2,3480,6,104,70,24,"64
"
2,3481,3,131,114,24,"68
"
2,3481,4,154,110,23,"63
"
2,3481,6,104,69,24,"64
"
2,3482,3,131,114,24,"68
"
2,3482,4,152,110,26,"65
"
2,3482,6,104,71,22,"64
"
2,3483,3,132,115,25,"66
"
2,3483,4,155,111,24,"62
"
2,3483,6,105,72,22,"62
"
2,3484,3,132,115,22,"67
"
2,3484,4,154,112,24,"64
"
2,3484,6,106,74,23,"62
"
2,3485,3,132,116,24,"66
"
2,3485,4,156,111,20,"67
"
2,3485,6,105,74,26,"58
"
2,3486,3,130,117,26,"65
"
2,3486,4,156,114,23,"64
"
2,3486,6,106,76,23,"55
"
2,3487,3,131,117,24,"63
"
2,3487,4,156,114,23,"61
"
2,3487,6,105,75,23,"62
"
2,3488,3,128,119,29,"63
"
2,3488,4,156,114,24,"62
"
2,3488,6,106,77,24,"64
"
2,3489,3,128,120,32,"66
"
2,3489,4,159,115,21,"61
"
2,3489,6,106,78,25,"68
"
2,3490,3,129,121,29,"65
"
2,3490,4,157,115,25,"60
"
2,3490,6,106,78,23,"71
"
2,3491,3,129,121,31,"69
"
2,3491,4,159,115,24,"61
"
2,3491,6,107,80,25,"66
"
2,3492,3,130,121,29,"70
"
2,3492,4,160,116,24,"62
"
2,3492,6,107,80,25,"68
"
2,3493,3,130,124,32,"69
"
2,3493,4,160,117,24,"58
"
2,3493,6,107,81,25,"66
"
2,3494,3,131,123,30,"70
"
2,3494,4,160,118,25,"60
"
2,3494,6,108,81,24,"68
"
2,3495,3,131,126,31,"68
"
2,3495,4,160,118,27,"59
"
2,3495,6,109,83,24,"69
"
2,3496,3,131,127,30,"67
"
2,3496,4,159,119,26,"61
"
2,3496,6,107,82,26,"69
"
2,3497,3,134,128,31,"65
"
2,3497,4,160,120,29,"62
"
2,3497,6,110,86,23,"68
"
2,3498,3,133,128,30,"69
"
2,3498,4,160,122,28,"63
"
2,3498,6,109,86,25,"71
"
2,3499,3,135,131,31,"66
"
2,3499,4,161,124,27,"60
"
2,3499,6,112,87,22,"71
"
2,3500,3,134,129,31,"68
"
2,3500,4,161,122,28,"65
"
2,3500,6,112,90,24,"69
"
2,3501,3,137,131,29,"63
"
2,3501,4,162,124,26,"60
"
2,3501,6,111,88,24,"74
"
2,3502,3,140,131,26,"66
"
2,3502,4,162,124,27,"64
"
2,3502,6,112,90,24,"71
"
2,3503,3,139,133,29,"63
"
2,3503,4,163,126,27,"61
"
2,3503,6,113,90,25,"73
"
2,3504,3,142,133,26,"66
"
2,3504,4,162,127,28,"57
"
2,3504,6,113,91,25,"70
"
2,3505,3,142,134,28,"69
"
2,3505,4,165,127,23,"59
"
2,3505,6,113,94,24,"68
"
2,3506,3,143,135,29,"69
"
2,3506,4,164,128,25,"54
"
2,3506,6,115,92,23,"70
"
2,3507,3,145,136,28,"70
"
2,3507,4,165,128,22,"59
"
2,3507,6,114,93,24,"68
"
2,3508,3,147,138,27,"76
"
2,3508,4,164,129,25,"56
"
2,3508,6,115,95,26,"70
"
2,3509,3,147,140,27,"73
"
2,3509,4,164,129,27,"59
"
2,3509,6,117,97,22,"66
"
2,3510,3,150,143,25,"69
"
2,3510,4,168,131,24,"60
"
2,3510,6,116,97,23,"72
"
2,3511,3,148,143,29,"70
"
2,3511,4,170,132,22,"64
"
2,3511,6,117,99,24,"70
"
2,3512,3,149,144,30,"67
"
2,3512,4,168,133,27,"62
"
2,3512,6,118,101,25,"70
"
2,3513,3,150,146,32,"65
"
2,3513,4,168,133,26,"61
"
2,3513,6,118,103,24,"67
"
2,3514,3,148,148,32,"66
"
2,3514,4,172,133,22,"63
"
2,3514,6,119,102,25,"69
"
2,3515,3,150,148,33,"63
"
2,3515,4,172,134,22,"64
"
2,3515,6,118,106,24,"67
"
2,3516,3,152,148,30,"67
"
2,3516,4,172,136,24,"66
"
